"id","filename","url","name","reviewer_notes","category","type_code"
"13945","13945.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d48953-271c-4824-bd8d-3d00d91a7b4b.jpg","Onbekend stuk?","Hier durf ik me zo niet aan te wagen. Dit moet iemand een keer in handen hebben.","Mammals","palaeontological"
"13946","13946.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d488ba-215c-485d-bdf7-432cd91a7b4b.jpg","Kiezen hertachtige","Een P2 en een M1/2 uit de linker bovenkaak van een runderachtige.","Mammals","palaeontological"
"13947","13947.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d48711-48f8-493d-bb0a-5718d91a7b4b.jpg","Onbekend stuk?","Hier waag ik me niet aan. Misschien als iemand het een keer in handen heeft.","Mammals","palaeontological"
"13948","13948.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d48694-501c-4aa8-afe4-42d4d91a7b4b.jpg","hielbeen","Helaas, aan de hand van deze foto's kan ik hem niet goed determineren. Hele donkere stukken komen het beste uit als je een grijze of anders getinte achtergrond neemt. Zelfs je lineaal valt nu weg. Ik schat het bot op ca 6 cm lang.","Mammals","palaeontological"
"13949","13949.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d485dc-0288-4b49-a132-3d00d91a7b4b.jpg","Diverse paardenkiezen","1e: een van de gewone (P3-M2) uit de linhker onderkaak. 2e: M3 uit de rechter onderkaak, 3e: gewone (P3-M2) uit de rechter onderkaak, 4e: is zo te zien incompleet en zou dan een P2 uit de bovenkaak zijn.","Mammals","palaeontological"
"13950","13950.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4849e-4394-46f5-be94-44d9d91a7b4b.jpg","Kies","Een M3 uit de rechter bovenkaak van een paard. Over een eventuele soort durf ik niets te zeggen.","Mammals","palaeontological"
"13951","13951.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4841b-0638-48af-8566-19b1d91a7b4b.jpg","Hert/gewei","Er zit een oogtak aan en er zijn duidelijk ribbels zichtbaar. Dus een afwerp stang van een edelhert.","Mammals","palaeontological"
"13952","13952.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d48043-20c4-44ed-9d7d-0a31d91a7b4b.jpg","Lijkt op een bot.","Mooie vondst, een compleet middenvoet been van een paard.","Mammals","palaeontological"
"13953","13953.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d37f52-5e84-473e-8f45-6e30d91a7b4b.jpg","voor / snij tand","Konijn of haas. Het kan wat betreft maat en vorm. Ik heb ook hier weinig ervaring mee. Als ik het fout heb moet iemand me maar verbeteren.","Mammals","palaeontological"
"13954","13954.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d37348-0110-4c2b-8936-28f3d91a7b4b.jpg","Bot van welk dier ?","Een bot fragment. Gezien de dikte vermoedelijk van een mammoet.","Mammals","palaeontological"
"13955","13955.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d370f7-08d0-47ff-ac0d-1361d91a7b4b.jpg","Bot van welk dier.?","Mijn eerste indruk is een gewei fragment van een reuzenhert.","Mammals","palaeontological"
"13956","13956.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d36e57-007c-492e-8352-30ebd91a7b4b.jpg","Rib van dier?","Ze zijn te plaatsen, maar daar heb ik weinig ervaring mee. Ik schat van een dier ter grootte van een paard of rund.","Mammals","palaeontological"
"13957","13957.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d36ba2-26ec-4b9c-b6cd-30e7d91a7b4b.jpg","Ruggewervel van groot dier ?","Zeker de resten van een wervel van een groot dier.","Mammals","palaeontological"
"13958","13958.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d3674f-626c-4799-86ba-224dd91a7b4b.jpg","Deel van slagtand mammoet ?","Klopt. Ik durf niet te zeggen of het uit het begin enz. komt. De tand is in het begin kegelvormig met daar in een email orgaantje. Steeds weer worden, en zeker bij de mannetjes, bij de vrouwtjes vertraagt de groei, daar nieuwe laagjes afgezet en groeit de tand naar voren. Net als de jaarringen in een boom zijn ze te tellen.","Mammals","palaeontological"
"13959","13959.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d366f4-06fc-4a80-bb24-0d37d91a7b4b.jpg","Kootje van welk dier?","Het is een tweede teenkoot van een niet volgroeide evenhoevige ter grootte van een hert of klein rund.","Mammals","palaeontological"
"13960","13960.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d34af1-1520-4baa-a2d6-537dd91a7b4b.jpg","bot","Ik had hem volgens mij ook op fossielnet gezien. Het is zeker van een jong dier. voorlopig houd ik het op een fibula of tibia van een zeehond.","Mammals","palaeontological"
"13961","13961.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d33e94-010c-4673-ab78-6e2ad91a7b4b.jpg","Tand- of kiesfragment","Na overleg en het lezen van de suggestie. Denk ik toch dat het een beschadigde hoektand is. De&nbsp;voorkeur voor een hoektand is de&nbsp;foto van de onbeschadigde zijde. De rand aan het email, op de grens van email en cement aan de binnenzijde, zie je&nbsp;eigenlijk alleen bij hoektanden. Deze rand zie ik niet bij varkens- of dolfijnen tanden. Als mijn conlusie juist is kom ik uit op een land roofdier ter grootte van een marterachtige tot een kleine hond. Ik ben nog niet zeker en zal er voorlopig niet uitkomen.","Mammals","palaeontological"
"13962","13962.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d246e1-83d0-44e7-b564-047ed91a7b4b.jpg","Zwaar mammoetbot","Ik denk ook mammoet. Zo'n stuk moet iemand met ervaring een keer in handen hebben.","Mammals","palaeontological"
"13963","13963.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d2463e-92ac-4e80-ad4a-0173d91a7b4b.jpg","Lang (35cm) fragment bot met gewrichtskop","Mammoet lijkt me ook. Aan de hand van deze foto's gok ik op een fargment ellepijp.","Mammals","palaeontological"
"13964","13964.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d22c2d-26b4-427f-941d-5ebcd91a7b4b.jpg","kies fragment beer","Een volgende keer ook het kauwvlak fotograferen. Helaas, het lijkt me geen beer. Aan de hand van deze foto's durf ik weinig te zeggen. Het is wel degelijk een kiesfragment. Zoiets moet je een keer in handen hebben.","Mammals","palaeontological"
"13965","13965.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d20fe9-2efc-4643-bc0e-2d7cd91a7b4b.jpg","Versteend stukje bot","Dit is het articulatie vlakje, waarmee de onderkaak scharniert met de schedel, van een olofantachtige.","Mammals","palaeontological"
"13966","13966.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0e63c-4ec8-4b99-bea4-5157d91a7b4b.jpg","steen/bot?","Klopt, het is geen steen maar een fragment van een pijpbeen van een dier ter grootte van een mammoet of neushoorn.","Mammals","palaeontological"
"13967","13967.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0de67-03a8-45f1-bd4b-6b80d91a7b4b.jpg","bot","Een rib? Charlie, weet jij meer?","Mammals","palaeontological"
"13968","13968.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0cb46-2408-4e11-8b32-36f6d91a7b4b.jpg","Hol bot","Stukje scheenbeen, misschien kan Charlie er meer van vertellen.","Mammals","palaeontological"
"13969","13969.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0c9d8-29b0-4303-af21-4d72d91a7b4b.jpg","Poststuk bot","Dit soort stukken vind je in een bekken of schouderblad. Het betreffende dier zal zo groot als een mammoet of neushoorn geweest zijn","Mammals","palaeontological"
"13970","13970.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0c89d-2c6c-4673-aae1-3579d91a7b4b.jpg","Botje","Ik denk dat het een fragment van een bekken is van een dier ter grootte van een rund of hert.","Mammals","palaeontological"
"13971","13971.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0bcb9-88ec-4b1e-9af8-4041d91a7b4b.jpg","Mammoet kies","Prachtige vondst, zeer compleet. Het is een M2 uit de rechter bovenkaak. Ik zou deze kies heel langzaam laten drogen en daarna conserveren. Zie topics over conserveren bij andere mammoetkiezen op de Oervondstchecker.","Mammals","palaeontological"
"13972","13972.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d0baf4-37f0-43b3-879a-2454d91a7b4b.jpg","Teenkootje rund/paard","Vermoedelijk een kootje van een rendier.","Mammals","palaeontological"
"13973","13973.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cf654a-358c-4466-bcfb-23ead91a7b4b.jpg","Stuk bot?","Klopt. Er staat geen maataanduiding bij dus er zijn geen verdere aanwijzingen. Waarschijnlijk een stukje pijpbeen.","Mammals","palaeontological"
"13974","13974.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cf57f0-149c-4487-ab9a-1ac9d91a7b4b.jpg","bot fragment van ?","Ook een stukje schedel. Verdere determinatie is helaas net mogelijk.","Mammals","palaeontological"
"13975","13975.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cf5724-16f0-48c2-906b-7217d91a7b4b.jpg","bot fragment van ?","Een stukje schedel. De ruwe structuur doet denken aan neushoorn, daar waar de hoornaanzet is maar dat klopt niet met de luchtcellen want hier is het been juist heel dik. Als het ruwe oppervlak iets hol is kan het ook een alveole of tandkas van een mammoet zijn.","Mammals","palaeontological"
"13976","13976.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cf22fa-0b94-4589-9a5a-6d2cd91a7b4b.jpg","bot van een mamoet been","Ik kan het niet goed zien, maar het heeft iets weg van een middenhandsbeen van een neushoorn. Iemand een betere suggestie?","Mammals","palaeontological"
"13977","13977.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce79e3-25f0-4d20-aa46-40ead91a7b4b.jpg","bot","Ik denk dat dit hetzelfde bot is als hiervoor. Nu kan ik ook nog zeggen dat het een middenhandbeen van een edelhert is.","Mammals","palaeontological"
"13978","13978.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce7949-5fe0-4eda-b0a2-2117d91a7b4b.jpg","stuk slagtand?","Klopt, een fragment mammoet ivoor.","Mammals","palaeontological"
"13979","13979.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce76ca-3a54-4908-819d-714cd91a7b4b.jpg","bot","Dit is het onderste deel van een middenvoet of -handbeen van een edelhert.","Mammals","palaeontological"
"13980","13980.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce5a94-6950-4df8-ad3b-51bbd91a7b4b.jpg","bot van ?","Mijn eerste indruk is een fragment van een mammoetbot.","Mammals","palaeontological"
"13981","13981.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce48a6-6f20-4bf3-a0ff-211dd91a7b4b.jpg","stukje bot of kaak","Gezien het uiterlijk denk ik wel dat het fossiel is. Mijn eerste indruk is een bovenkaak fragment. Volgens mij zie ik op de eerste foto onderaan een alveole voor de wortel van een kies. Als het allemaal klopt is het van een neushoorn.","Mammals","palaeontological"
"13982","13982.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce460f-6104-47c0-b776-1e76d91a7b4b.jpg","wervel?","Ik begin steeds meer te twijfelen. Ik durf helaas geen determinatie te geven.","Mammals","palaeontological"
"13983","13983.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce3432-0948-4d17-80bb-0419d91a7b4b.jpg","Stukje schedel? ","Bedankt. Het lukt me nog niet om het te plaatsen, maar gezien de schedelnaad is het van een nog redelijk jong dier. Ik denk aan een dier ter grootte van een hert.","Mammals","palaeontological"
"13984","13984.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce0da7-2128-44e5-98b7-5123d91a7b4b.jpg","Mammoetkies","Hij komt uit de bovenkaak. Aan de hand van het gewicht schat ik dat het de laatste kies is. Leg er een volgende keer een munt of iets dergelijks bij, zodat we kunnen zien hoe groot hij is.Dit moet je goed ontzilten en behandelen, anders valt het uit elkaar.","Mammals","palaeontological"
"13985","13985.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce0b04-ed84-41f9-a500-4cb1d91a7b4b.jpg","Ei, drol of steen","Ik zie in ieder geval drie stukken bot, die helaas niet nader te determineren zijn. Het stuk midden onder kan ik niet goed zien. Mogelijk is het bot. Kan u hiervan opnieuw een paar foto's van verschillende zijden plaatsen?","Mammals","palaeontological"
"13986","13986.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce0996-06f8-4633-8710-4cacd91a7b4b.jpg","Stuk slagtand mammoet?","Dit is een fragment van &eacute;&eacute;n van de pijpbeenderen van een mammoet.","Mammals","palaeontological"
"13987","13987.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ce07b0-1d04-49e6-a309-3794d91a7b4b.jpg","Scheenbeen of dijbeen groot zoogdier","Ik durf in dit geval aan de hand van de foto's niet te zeggen van welk bot dit een fragment is. Gezien de afmetingen komt alleen de mammoet in aanmerking.","Mammals","palaeontological"
"13988","13988.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cdfe28-535c-41b9-a482-331ad91a7b4b.jpg","stuk van wervel?","Het donkere sediment vinden we op fossielen uit het Pleistoceen (laatste ijstijd, voor de hele koude periode aan het eind). Je wilt weten van welk dier, maar dan wil ik weten hoe groot is het stuk. Als je een volgende keer fotografeer kan je er een lineaal bij leggen. Dit fragment kan zeker van een wervel zijn.","Mammals","palaeontological"
"13989","13989.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cd3f9a-2e0c-4894-aa7b-2b2fd91a7b4b.jpg","Scheenbeen?","Het zou kunnen. Dit soort stukken blijven vanaf foto's erg lastig. Soms als je het in de hand hebt lukt het meestal wel.","Mammals","palaeontological"
"13990","13990.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cccbd8-0acc-434c-9b73-3beed91a7b4b.jpg","Stevig bot","Ok vermoed een fragment van een rechter ulna (ellepijp) van een wolharige neushoorn.","Mammals","palaeontological"
"13991","13991.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cccaba-7380-4753-a390-5a51d91a7b4b.jpg","Kies van een paard","Goed gedeterminerd.","Mammals","palaeontological"
"13992","13992.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ccc445-4c30-42a6-a891-597ed91a7b4b.jpg","Schedelfragment met oogkas","Schedel, ja. Ik zie alleen geen oogkas of geweiaanzet. Denk dat het mammoet is.","Mammals","palaeontological"
"13993","13993.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54ccb347-3bc4-445e-a053-3beed91a7b4b.jpg","halve nekwervel wolharige mammoet","Klopt, een halve mammoetatlas.","Mammals","palaeontological"
"13994","13994.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cca1f8-f5dc-42a3-9e55-02d5d91a7b4b.jpg","Stuk van een schedel","Ergens uit een mammoetschedel maar geen oogas of gehoorgang.","Mammals","palaeontological"
"13995","13995.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cca129-bfbc-42bd-aa6a-389cd91a7b4b.jpg","Stuk van een rib?","Klopt. Misschien mammoet of neushoorn.","Mammals","palaeontological"
"13996","13996.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cca00d-6a10-4bf4-8295-3be8d91a7b4b.jpg","Fragment uit de scheldel","Een achterhoofdsknobbel van een schedel van een dier ter grootte van wisent of neushoorn.","Mammals","archaeological"
"13997","13997.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cbd547-0adc-46d7-87f3-6fa7d91a7b4b.jpg","bot gewricht stuk","Een stukje van een bekken, met een rest van de kom waar het dijbeen in draait. Ik denk van een dier ter grootte van een paard of rund.","Mammals","palaeontological"
"13998","13998.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cb9a84-6d00-4596-8ee7-79cbd91a7b4b.jpg","hoornpit","Een sterk afgerold, niet afgeworpen, geweifragment met een restje van wat een oogtak kan zijn. Meer durf ik niet te zeggen.","Mammals","palaeontological"
"13999","13999.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cb9a67-3770-4812-b747-192fd91a7b4b.jpg","bever of reuzenbever?","Even over de naam. Europese bever en Amerikaanse bever zijn min of meer gelijk. De Trogontherium cuvieri word vaak reuzenbever genoemd. Het is nog steeds niet zeker of het een bever is, maar voorlopig wordt hij er nog wel bij ingedeeld. Het verschil is niet alleen de vorm van het email. Bij een Castor zit in de spleten, die vanaf de zijkant ziet altijd tandcement. Dit ontbreekt bij de Trogontherium.it is dus een prachtig kaakfragment van de Trogontherium cuvieri. Hij komt trouwens alleen rond de 52e breedtegraad voor.","Mammals","palaeontological"
"14000","14000.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cb9a27-067c-4cb8-9846-70e1d91a7b4b.jpg","hand of voetbotje","Ook dit is sterk verweerd. Volgens mij komt dit uit de pols van een evenhoevige.","Mammals","palaeontological"
"14001","14001.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54cb9840-15e4-4200-bbd7-3dcdd91a7b4b.jpg","rond stuk bot","Het is sterk afgerold, ik durf hier niets over te zeggen.","Mammals","palaeontological"
