id;filename;url;reviewer_notes;category;type_code;ShortOrLong
4311;4311.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e73b12a-1678-44a6-bd2c-6a2ed91a7a82.jpg;Nou, gefeliciteerd dan maar... Dit is een vierde premolaar uit de linker bovenkaak van een Etruskische neushoorn. Het Maasvlaktestrand begint zo langzamerhand beroemd te worden om de vele kiezen van deze soort. Maar het blijven grote zeldzaamheden. Elders in Nederland zul je erg je best moeten doen om er een te vinden.;Mammals;palaeontological;Long
4312;4312.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e711e2b-347c-43e7-8ac4-4fcad91a7a82.jpg;Deze komt uit de pols van een neushoorn. Hij is te beschadigd om vanaf foto's verder te determineren.;Mammals;palaeontological;Long
4313;4313.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e710ab4-02c8-4720-9a47-39bcd91a7a82.jpg;Het is een schedel fragment. Ik zou beginnen te vergelijken met een steppenwisent of neushoorn.;Mammals;palaeontological;Short
4314;4314.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e6bb53b-ac64-4500-9f6f-74c8d91a7a82.jpg;Ik denk een teenkootje van neushoorn of mammoet.;Mammals;palaeontological;Short
4315;4315.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e653a36-68b0-4f02-a49e-5c14d91a7a82.jpg;Dit zit vlakbij de kin. Het is het voorste stuk van een onderkaak van een wolharige neushoorn. Het komt van de linkerzijde en heeft drie kiezen: de tweede, derde en vierde premolaar.;Mammals;palaeontological;Long
4316;4316.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e62aa7b-25f8-4169-b16f-3d2cd91a7a82.jpg;Dit past bij mammoet of neushoorn.;Mammals;palaeontological;Short
4317;4317.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e5d681d-0728-46f0-9fc3-622ad91a7a82.jpg;Neushoorn? Middenvoetsbeen.;Mammals;palaeontological;Short
4318;4318.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e5c0699-4474-45e3-add9-6cb1d91a7a82.jpg;Ik gok een beetje, maar denk aan een laatste, buitenste, teenkoot van een neushoorn.;Mammals;palaeontological;Short
4319;4319.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e53bfd4-1368-4b2c-8b97-7fbad91a7a82.jpg;Een stukje ellepijp van een neushoorn.;Mammals;palaeontological;Short
4320;4320.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e52b4e9-81bc-43a6-b050-4369d91a7a82.jpg;Het komt uit de pols en ik denk van een neushoorn, maar de vorm klopt niet helemaal.;Mammals;palaeontological;Short
4321;4321.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e48405f-3a38-42cb-ac2b-13fdd91a7a82.jpg;Ik denk ook aan het hielbeen van een neushoorn. Ik heb hem vergeleken met wolharige neushoorn, maar de steel van dit hielbeen lijkt langer en slanker te zijn. Daarom zou het van de bosneushoorn Stephanorhinus kirchbergensis kunnen zijn. Dat dier stond hoger op de poten en daar hoort een langer hielbeen bij. Is dit hielbeen zwaar versteend? Misschien hebt u de gelegenheid om het te laten zien op de determinatiedag op 22 februari in Futureland;Mammals;palaeontological;Long
4322;4322.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e483eea-3140-4ad0-a1b8-1273d91a7a82.jpg;Het is net andersom als wat ik eerder zei. Dit stuk van het jukbeen begint bij de neus, vandaag gezien in Teylers museum.----------------Dit is een stuk mammoet schedel. Het is te herkennen aan de dunne wanden en de grote holten (sinussen). Het uitsteeksel is denk ik het begin van het jukbeen aan de kant van de hersenen. Er heeft nog een langer stuk tegenaan gezeten dat kwam van de kant van de neus. De schedelwanden van een neushoorn zijn veel compacter en dikker.;Mammals;palaeontological;Long
4323;4323.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e46cb8a-15bc-4dbc-b3a5-3836d91a7a82.jpg;Alleen dat het waarschijnlijk van een mammoet of neushoorn is.;Mammals;palaeontological;Short
4324;4324.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e3ae2aa-2ff0-41de-8251-7d7cd91a7a82.jpg;Dit is een ribfragment van een mammoet of neushoorn.;Mammals;palaeontological;Short
4325;4325.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e36c5eb-34b0-488f-ac91-20aad91a7a82.jpg;Ik denk dat dit een scaphoid is uit de pols van een neushoorn.Kom naar de determinatiedag 22 februari in Futureland.;Mammals;palaeontological;Long
4326;4326.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e0f5520-2488-4719-85f2-03bdd91a7a82.jpg;Een fragment van een groot bot, misschein mammoet of neushoorn.;Mammals;palaeontological;Short
4327;4327.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e0e681b-0830-46f5-9739-09ffd91a7a82.jpg;Met de foto's moet ik wat gokken. Waarschijnlijk mammoet, mogelijk neushoorn.;Mammals;palaeontological;Short
4328;4328.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e0b7694-1714-48c9-9bf8-55d6d91a7a82.jpg;Een ribfragment van een dier ter grootte van een steppenwisent of neushoorn.;Mammals;palaeontological;Short
4329;4329.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e07be59-033c-4877-b3a3-11f7d91a7a82.jpg;Ik denk een ribfragment van een mammoet, neushoorn of nijlpaard.;Mammals;palaeontological;Short
4330;4330.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e04d2bf-3808-4b26-8aa5-398bd91a7a82.jpg;Deze is van een paard. Paarden en neushoornns (beiden onevenhoevigen) hebben dat uitsteeksel aan het dijbeen.;Mammals;palaeontological;Long
4331;4331.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e035c85-1870-4252-bbdb-01f4d91a7a82.jpg;Het is een halswervel fragment. Die van een mammoet zijn plat en hebben platte articulatievlakken. Gezien het formaat is hij van een neushoorn of steppenwisent.;Mammals;palaeontological;Long
4332;4332.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5df12fad-4554-42b1-97bc-6f3cd91a7a82.jpg;Dit is een eerste teenkoot uit de middelste teen van een neushoorn. Van een nijlpaar is hij an de onderzijde beduidend dikker.;Mammals;palaeontological;Long
4333;4333.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5deccb7d-3cbc-4520-a9a7-56ced91a7a82.jpg;Zo'n gave kies uit de onderkaak van een wolharige neushoorn kom je maar zelden tegen.;Mammals;palaeontological;Short
4334;4334.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5de81d0b-0230-4899-9f8d-3222d91a7a82.jpg;Mammoet of neushoorn. Je kan zaterdag naar Boxtel komen, maar eerst wil ik de hand en voetwortelbeentjes uitgezocht hebben.;Mammals;palaeontological;Long
4335;4335.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5de132fc-22a8-4b9d-84a3-729ad91a7a82.jpg;Deze is wel heel prachtig, inderdaad een onderkaakse kies van een wolharige neushoorn.;Mammals;palaeontological;Short
4336;4336.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ddcfbb3-9400-4059-8fd1-271fd91a7a82.jpg;4 cm lang, te groot voor de herten. Ik kom ook uit op neushoorn.;Mammals;palaeontological;Short
4337;4337.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dda96ed-28c4-44f6-8925-7dcfd91a7a82.jpg;Het is een bekkenfragment van een dier ter grootte van een steppenwisent of neushoorn.;Mammals;palaeontological;Short
4338;4338.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dda947e-14a8-45ab-b5bb-7b7ad91a7a82.jpg;Het is een spaakbeen van de neushoorn. De knaagsporen kloppen.;Mammals;palaeontological;Short
4339;4339.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dda8beb-3b68-43c8-96ce-72b2d91a7a82.jpg;Uit de bovenkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4340;4340.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dd7cebf-0a24-4230-821c-4152d91a7a82.jpg;Volgens de volgorde op de 4e foto: P4 rinderachtige, ?, Kies onderkaak wolharige neushoorn, m3 linker onderkaak paard, ? moet ik in handen hebben, m onderkaak edelhert, c van &eacute;;;
4341;4341.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dcff781-a514-4d2e-93a0-2551d91a7a82.jpg;Kies uit de bovenkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4342;4342.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dcf0308-2e24-4edc-aae2-70a5d91a7a82.jpg;Het is erg fragmentarisch. Ik denk ook een laatste teenkoot van een onevenhoevige, maar durf niet te zeggen of het van een paard of neushoorn is.;Mammals;palaeontological;Long
4343;4343.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dcf0301-0e0c-4f04-9303-70a6d91a7a82.jpg;Ik zie veel overeenkomst met neushoorn vanwege de grote bult en de ovale kom.;Mammals;palaeontological;Short
4344;4344.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dced6c2-75d4-4515-8c90-4555d91a7a82.jpg;Het is een fragment kuitbeen van een neushoorn.;Mammals;palaeontological;Short
4345;4345.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dc1cfa6-12e0-4304-b278-2ad6d91a7a82.jpg;mooie vondst, een premolaar van een wolharige neushoorn want er zit cement omheen;Mammals;palaeontological;Short
4346;4346.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbff681-0ca0-41cb-abf8-1ec1d91a7a82.jpg;Hij is hoogkronig, dus van een wolharige neushoorn. Het is de achterste.;Mammals;palaeontological;Short
4347;4347.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbf279a-07b4-4caa-b5c7-743fd91a7a82.jpg;Het is een stukje van een van de grote ledemaatbotten van een herbivoor. Bijvoorbeeld neushoorn of mammoet, met een voorkeur voor de laatste.;Mammals;palaeontological;Long
4348;4348.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbc862f-a864-4358-ad29-43f6d91a7a82.jpg;Snel snel in de top 3 deze is te mooi. Dit zou etruskische neushoorn kunnen zijn. De conserveringsconditie is geweldig en de wetenschappelijke waarde is groot. Graag de vegetatieresten bewaren in een apart sealzakje, dit tbv van eventueel onderzoek.;Mammals;palaeontological;Long
4349;4349.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbc6d9e-516c-4441-abc1-2945d91a7a82.jpg;Ik vermoed dat het een sprongbeen is van een oudere neushoornsoort.;Mammals;palaeontological;Short
4350;4350.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dbc1492-1a08-49fc-b70d-2fb7d91a7a82.jpg;een heupkom van een neushoorn;Mammals;palaeontological;Short
4351;4351.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5db4a186-57b8-4b07-b2eb-185dd91a7a82.jpg;Dit is een onderkaakskies van een oudere neushoornsoort.;Mammals;palaeontological;Short
4352;4352.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5db1e5cd-1618-449d-a84b-1cd1d91a7a82.jpg;Ik denk opperambeen en dan is het mammoet want neushoorn heeft een hele sterke draai in het bot.;Mammals;palaeontological;Short
4353;4353.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5dad9019-bbac-47be-a9c9-69b1d91a7a82.jpg;Tot op de draad versleten. Deze neushoorn is ongetwijfeld van ouderdom gestorven. Het is lastig om de soort te bepalen maar de kies is hoog en heel smal, dat duidt vaak op de oudere soort bijv. Stephanorhinus hemitoechus of S. etruscus.;Mammals;palaeontological;Long
4354;4354.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da9f392-11f8-4cc0-9f60-1147d91a7a82.jpg;een premolaar uit de onderkaak van een neushoorn, een oudere soort.;Mammals;palaeontological;Short
4355;4355.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da60399-5440-4e98-bb90-295cd91a7a82.jpg;Dit is de bovenkant van een van de eerste ribben van een neushoorn of een mammoet.;Mammals;palaeontological;Short
4356;4356.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da49682-03b8-4e37-bbc5-1d8ed91a7a82.jpg;Dit is een stukje heup (met kom) van een mammoet of een neushoorn.;Mammals;palaeontological;Short
4357;4357.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da36fd9-2928-460d-b3d1-629ed91a7a82.jpg;Heel fraai. Dit is een onderkaakse kies van een oudere neushoornsoort.;Mammals;palaeontological;Short
4358;4358.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da36ee6-5efc-4b67-b118-6130d91a7a82.jpg;Dit is een heel mooi fragment van een middenhandsbeen van een wolharige neushoorn.;Mammals;palaeontological;Short
4359;4359.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5da31844-1acc-4d32-bb37-7befd91a7a82.jpg;Ik zie de meeste gelijkenis met het opperarmbeen van een wolharige neushoorn.;Mammals;palaeontological;Short
4360;4360.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d9b90d8-4b14-49fe-9d48-5b56d91a7a82.jpg;Goed gezien Jelle. Deze vind je niet vaak, hoewel bijna nergens zo veel neushoornfossielen gevonden worden als in ons eigen Nederland.;Mammals;palaeontological;Long
4361;4361.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d831a2c-02fc-40f2-9062-7807d91a7a82.jpg;Het doet mij het meest denken aan de bovenkant van een middenhandsbeen van een neushoorn.;Mammals;palaeontological;Short
4362;4362.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d7ca3b1-3d3c-4e1c-b535-5387d91a7a82.jpg;Het foramen kan ik net derect plaatsen, maar volgens mij van een neushoorn.;Mammals;palaeontological;Short
4363;4363.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d7a400e-1aac-4b25-bdbe-1e0ad91a7a82.jpg;In ieder geval een van de oudere soorten, bos- of Etruskische neushoorn. Een lage kroon typeert een browser, steppeneushoorn heeft al hogere kiezen. Een pracht exemplaar!;Mammals;palaeontological;Long
4364;4364.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d6545f7-0e7c-4f9c-a040-153cd91a7a82.jpg;Ook al vrijwel compleet, deze atlas van een wolharige neushoorn. Zeldzaam en dus weer...in de top drie van dit moment. De zijvleugels zijn oorspronkelijk nog een flink stuk langer geweest. Daar zaten de machtige spieren aan vast om de enorm zware kop in bedwang te houden.;Mammals;palaeontological;Long
4365;4365.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d62921b-6fc0-456d-89ba-76ddd91a7a82.jpg;Het is van een groter dier: neushoorn of mammoet.;Mammals;palaeontological;Short
4366;4366.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d629080-3814-4ece-b6ba-742ad91a7a82.jpg;Het lijkt op het bovenste gewrichtsvlak van een middenhandsbeen van een neushoorn.;Mammals;palaeontological;Short
4367;4367.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d57efde-31dc-4570-8206-25ecd91a7a82.jpg;Als ikhet goed zie is dit een fragment van een neushoornschedel. Ik denk n.l. dat aan dit fragment de hoorn heeft vastgezeten.;Mammals;palaeontological;Long
4368;4368.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d567e36-0014-429b-8dbd-3e5bd91a7a82.jpg;Uit de bovenkaak van een bosneushoorn.;Mammals;palaeontological;Short
4369;4369.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d551346-2314-44db-ac7b-54c3d91a7a82.jpg;De holtes heten sinus (bij mensen ook wel neeusholte, voorhoofdsholte enz.). Dit is een schedelfragment en als ik het goed zie is dat ruwe gedeelte de plaats waar een hoorn van een neushoorn aangehecht is.;Mammals;palaeontological;Long
4370;4370.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d50441f-84ec-4be8-a9ad-45d7d91a7a82.jpg;Mammoet of neushoorn. Het verschil weet ik niet.;Mammals;palaeontological;Short
4371;4371.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d4ef5c2-418c-48dc-ad1c-4d2ad91a7a82.jpg;Het formaat en de structuur wijzen in de richting van wolharige neushoorn.;Mammals;palaeontological;Short
4372;4372.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d4ef520-1f40-4045-9b29-4caad91a7a82.jpg;Een wortel van een kies uit de bovenkaak. Gezien het formaat zou ik met neushoorn beginnen te vergelijken.;Mammals;palaeontological;Long
4373;4373.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d4d98a5-3bb8-4eda-9be3-4b51d91a7a82.jpg;Dit zou een stuk van een wolharige neushoornschedel kunnen zijn. Het neustussenschot was bij deze dieren geheel verbeend, en dit stuk lijkt op de bovenkant ervan.;Mammals;palaeontological;Long
4374;4374.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d34427f-0b30-4e50-8973-25bed91a7a82.jpg;Nee neushoorn, het voorste deel van de snuit. Op dit stuk zit de voorste hoorn.;Mammals;palaeontological;Short
4375;4375.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d19d0ed-89f8-4f67-b6eb-3813d91a7a82.jpg;Dit is een stuk rib van mammoet of neushoorn.;Marine mammals;palaeontological;Short
4376;4376.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5d1201f9-86c4-424d-b95c-430cd91a7a82.jpg;Het is een middenhandsbeen. Ik vind hem erg kort, te kort voor neushoorn. Misschien weten Charlie of Hester meer.;Mammals;palaeontological;Long
4377;4377.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cf260c0-5260-4d5e-94c4-633bd91a7a82.jpg;De bovenste weet ik niet, maar de onderste is een stuk rib van een mammoet of neushoorn.;Mammals;palaeontological;Short
4378;4378.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cef8d2e-0d28-42c4-a364-6c6fd91a7a82.jpg;Kiezen die helemaal, zonder wortels, in de kaak zitten zijn van het definitieve gebit. Boven de premolaren staat het melkgebit, de anderen liggen &ouml;;;
4379;4379.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ce136a9-3ab8-42be-9ba7-1472d91a7a82.jpg;Vrijwel zeker van een neushoorn, maar ik denk niet meer dan een fragment.;Mammals;palaeontological;Short
4380;4380.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cde9fd5-7704-4ae1-a7c7-3a15d91a7a82.jpg;Klopt, van een neushoorn.;Mammals;palaeontological;Short
4381;4381.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cdbcfe0-2298-458e-af6b-6a19d91a7a82.jpg;Klopt, erg groot, dus mammoet of neushoorn.;Mammals;palaeontological;Short
4382;4382.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cd9de62-c438-4962-a60c-1d9dd91a7a82.jpg;Ik denk eerder neushoorn, maar heb geen vergelijkingsmateriaal voor handen.;Mammals;palaeontological;Short
4383;4383.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cd6a619-0034-4c3f-bc86-1e76d91a7a82.jpg;Ik denk dat deze van een wolharige neushoorn is.;Mammals;palaeontological;Short
4384;4384.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5cd2746b-4d10-4cbd-b6aa-3bf8d91a7a82.jpg;Deze maten passen bij wolharige neushoorn maar ook bij mammoet. Het is een rib uit het midden van de ribbenserie. Die zijn het meest rond en het minste plat. In het algemeen is de ronding bij neushoorn groter dan bij mammoet en de ribben van neushoorn zijn ook wat platter in doorsnede. Aangezien deze rib een meer ovale ronding heeft determineer ik hem als mammoet. Ook omdat de onderzijde nog een flink stuk heeft doorgelopen en ook is hij aan de bovenzijde langer geweest. De langste middenrib van een volgroeide wolharige neushoorn mat ongeveer 85 cm Bij mammoet nog veel langer.;Mammals;palaeontological;Long
